sku,attribute_set_code,product_type,categories,product_websites,name,product_online,price,special_price,special_price_from_date,special_price_to_date,description,short_description,url_key,meta_title,meta_keywords,meta_description,base_image,small_image,thumbnail_image,swatch_image,additional_images,additional_attributes,visibility,qty,total_qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,qty_2,qty_8
457108,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",AGBOX Set of 4 Premium Stackable Shoe Racks with Magnetic Closure,1,6323.85,,,,"Having trouble keeping your shoes organized? AGBOX has the perfect solution for you: The Set of 4 Premium Stackable Shoe Boxes. These transparent boxes are made of high-quality PET material and have a magnetic closure to keep your shoes safe and protected from dust. In addition, their attractive design makes them a decorative element for your closet or room. Stack boxes to save space and keep your shoes in perfect condition.",Home,AGBOX Set of 4 Premium Stackable Shoe Racks with Magnetic Closure-457108,AGBOX Set of 4 Premium Stackable Shoe Racks with Magnetic Closure,AGBOX Set of 4 Premium Stackable Shoe Racks with Magnetic Closure,AGBOX Set of 4 Premium Stackable Shoe Racks with Magnetic Closure,W457108_1.jpg,W457108_1.jpg,W457108_1.jpg,W457108_1.jpg,"W457108_1.jpg,W457108_2.jpg,W457108_3.jpg,W457108_4.jpg,W457108_5.jpg","cost=5499.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
466368,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Acrylic Tumblers 12 Pieces,1,3793.85,,,,"Decorate your table with these cups that you can choose in varied colors or just transparent. 12 units in total, including 6 low 16-ounce and 6 high 24-ounce cups. They are resistant and withstand shocks, making them ideal for children or even outdoor spaces.",Home,Acrylic Tumblers 12 Pieces-466368,Acrylic Tumblers 12 Pieces,Acrylic Tumblers 12 Pieces,Acrylic Tumblers 12 Pieces,W466368_1.jpg,W466368_1.jpg,W466368_1.jpg,W466368_1.jpg,"W466368_1.jpg,W466368_2.jpg,W466368_3.jpg,W466368_4.jpg,W466368_5.jpg,W466368_6.jpg","cost=3299.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
416865,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Selection Full Size Sheet Set 4 Pieces,1,6093.85,,,,"This soft 320 thread count satin sheet set from India will dress your bed with elegance, comfort and good taste. Comes in 4 pieces for double bed, it consists of 1 sheet, 1 fitted sheet and 2 pillowcases. With this sheet set you will make your bed clean and totally comfortable.",Home,Selection Full Size Sheet Set 4 Pieces-416865,Selection Full Size Sheet Set 4 Pieces,Selection Full Size Sheet Set 4 Pieces,Selection Full Size Sheet Set 4 Pieces,W416865_1.jpg,W416865_1.jpg,W416865_1.jpg,W416865_1.jpg,"W416865_1.jpg,W416865_2.jpg,W416865_3.jpg,W416865_4.jpg,W416865_5.jpg,W416865_6.jpg","cost=5299.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
459570,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Casual Living Queen Size Bedspread 3 Pieces,1,6668.85,,,,"Dress up your bed in an elegant, modern and stylish way with this soft to the touch Queen size bedspread. Includes cushion liners with the same cloud print in pastel shades. It is easy care, lightweight and can be used on both sides.",Home,Casual Living Queen Size Bedspread 3 Pieces-459570,Casual Living Queen Size Bedspread 3 Pieces,Casual Living Queen Size Bedspread 3 Pieces,Casual Living Queen Size Bedspread 3 Pieces,W459570_1.jpg,W459570_1.jpg,W459570_1.jpg,W459570_1.jpg,"W459570_1.jpg,W459570_2.jpg,W459570_3.jpg,W459570_4.jpg,W459570_5.jpg,W459570_6.jpg","cost=5799.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
453622,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Style Nest Comforter Queen Size 5 Units,1,7128.85,,,,"Your bedroom will look cozy and stylish with the matching print bedding set, which includes a double-sided comforter, a fitted sheet with elastic, an over sheet and two queen size bed covers. Its beautiful designs are modern and sober.",Home,Style Nest Comforter Queen Size 5 Units-453622,Style Nest Comforter Queen Size 5 Units,Style Nest Comforter Queen Size 5 Units,Style Nest Comforter Queen Size 5 Units,W453622_1.jpg,W453622_1.jpg,W453622_1.jpg,W453622_1.jpg,"W453622_1.jpg,W453622_2.jpg,W453622_3.jpg,W453622_4.jpg,W453622_5.jpg,W453622_6.jpg","cost=6199.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
454702,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub","Selection Beach Towel 91 cm x 172 cm / 36"" x 68""",1,2390.85,,,,"This Member´s Selection towel will be your favorite accessory to take to the beach or the sea, it comes with a bold colorful stripes design and a thick fabric that will fully dry your body and will last for several drying. Its size is enough for an adult and can be used by the whole family.",Home,"Selection Beach Towel 91 cm x 172 cm / 36"" x 68""-454702","Selection Beach Towel 91 cm x 172 cm / 36"" x 68""","Selection Beach Towel 91 cm x 172 cm / 36"" x 68""","Selection Beach Towel 91 cm x 172 cm / 36"" x 68""",W454702_1.jpg,W454702_1.jpg,W454702_1.jpg,W454702_1.jpg,"W454702_1.jpg,W454702_2.jpg,W454702_3.jpg,W454702_4.jpg,W454702_5.jpg,W454702_6.jpg","cost=2079.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
460818,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Asobu Ceramic Thermal Tumbler 2 units / 600 ml / 20 oz,1,4943.85,,,,"Enjoy your favorite beverages in our (600 ml) 20 oz. vacuum insulated ceramic Tower Mug. The ceramic inner coating guarantees a pure and long-lasting flavor. Its unbreakable and easy-to-clean lid provides comfort with every sip. In addition, it fits all standard cup holders. With its double-wall vacuum insulation, it will keep your coffee hot all day long. Choose from our assorted colors and take with you the quality and style you deserve.",Home,Asobu Ceramic Thermal Tumbler 2 units / 600 ml / 20 oz-460818,Asobu Ceramic Thermal Tumbler 2 units / 600 ml / 20 oz,Asobu Ceramic Thermal Tumbler 2 units / 600 ml / 20 oz,Asobu Ceramic Thermal Tumbler 2 units / 600 ml / 20 oz,W460818_1.jpg,W460818_1.jpg,W460818_1.jpg,W460818_1.jpg,"W460818_1.jpg,W460818_2.jpg,W460818_3.jpg,W460818_4.jpg,W460818_5.jpg,W460818_6.jpg","cost=4299.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
399747,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Scrubbing Bubbles Bathroom Cleaner  3 Units / 20 oz,1,3724.85,,,,"Powerful clean with no harsh smells.
Kills 99.9 % of viruses and bacteria.
Remove 100 % soap scum foaming action.",Home,Scrubbing Bubbles Bathroom Cleaner  3 Units / 20 oz-399747,Scrubbing Bubbles Bathroom Cleaner  3 Units / 20 oz,Scrubbing Bubbles Bathroom Cleaner  3 Units / 20 oz,Scrubbing Bubbles Bathroom Cleaner  3 Units / 20 oz,W399747_1.jpg,W399747_1.jpg,W399747_1.jpg,W399747_1.jpg,"W399747_1.jpg,W399747_2.jpg","cost=3239.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
459674,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Guest Suites King Size Sheet and Coverlet Set 4 Pieces,1,2298.85,,,,"Rest like a king with the Guest Suites 4-Piece King Size Sheets and Pillowcases Set! This set is designed to give you a first-class sleep experience. Made of 100% high-quality polyester microfiber and a soft, smooth fabric, you will feel a sense of luxury and comfort every night. The set includes a 204 cm x 259 cm (80.31"" x 101.96"") flat sheet, a 193 cm x 203 cm x 38 cm (75.98"" x 79.92"" x 14.96"") fitted sheet, and two 50 cm x 99 cm (19.68"" x 38.97"") pillowcases.",Home,Guest Suites King Size Sheet and Coverlet Set 4 Pieces-459674,Guest Suites King Size Sheet and Coverlet Set 4 Pieces,Guest Suites King Size Sheet and Coverlet Set 4 Pieces,Guest Suites King Size Sheet and Coverlet Set 4 Pieces,W459674_1.jpg,W459674_1.jpg,W459674_1.jpg,W459674_1.jpg,"W459674_1.jpg,W459674_2.jpg,W459674_3.jpg,W459674_4.jpg,W459674_5.jpg,W459674_6.jpg","cost=1999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
458917,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Selection Queen Blanket 228 cm x 228 cm,1,3333.85,,,,"A cozy woven blanket with a soft and warm texture. It will be part of your family moments watching TV on the sofa or as part of your bedding. It comes in queen size, which allows you to shelter several people or completely cover the surface you need.",Home,Selection Queen Blanket 228 cm x 228 cm-458917,Selection Queen Blanket 228 cm x 228 cm,Selection Queen Blanket 228 cm x 228 cm,Selection Queen Blanket 228 cm x 228 cm,W458917_1.jpg,W458917_1.jpg,W458917_1.jpg,W458917_1.jpg,"W458917_1.jpg,W458917_2.jpg,W458917_3.jpg,W458917_4.jpg,W458917_5.jpg,W458917_6.jpg","cost=2899.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
463343,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Perry Ellis Men T-shirt,1,2298.85,,,,"Perry Ellis T-shirts are elastic, soft and breathable thanks to their fabric. You can combine them with jeans, bermudas or casual pants and even wear them for sports. They feature V-neck, straight fall and short sleeves. They come in varied colors so you can wear several depending on your outfit.",Fashion | Apparel,Perry Ellis Men T-shirt-463343,Perry Ellis Men T-shirt,Perry Ellis Men T-shirt,Perry Ellis Men T-shirt,W463343_1.jpg,W463343_1.jpg,W463343_1.jpg,W463343_1.jpg,"W463343_1.jpg,W463343_2.jpg,W463343_3.jpg,W463343_4.jpg,W463343_5.jpg","cost=1999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
461603,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Andy and Evan Girl's Swimsuit 2 Pieces,1,3448.85,,,,Get ready for a fun-filled summer with the Andy and Evan 2-piece swimsuit for girls. This set is made of high quality lycra that guarantees comfort and durability. The matching top and shorts come in a variety of sizes and vibrant colors to keep your little one looking cheerful and fashionable at the beach or pool. Let her personality shine through with this lovely swimsuit from Andy and Evan!,Fashion | Apparel,Andy and Evan Girl's Swimsuit 2 Pieces-461603,Andy and Evan Girl's Swimsuit 2 Pieces,Andy and Evan Girl's Swimsuit 2 Pieces,Andy and Evan Girl's Swimsuit 2 Pieces,W461603_1.jpg,W461603_1.jpg,W461603_1.jpg,W461603_1.jpg,"W461603_1.jpg,W461603_2.jpg,W461603_3.jpg,W461603_4.jpg,W461603_5.jpg,W461603_6.jpg","cost=2999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
466740,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Perry Ellis Men's Fitted Jeans,1,4023.85,,,,"Every detail, every stitch, reflects the quality and sophisticated design that characterize Perry Ellis Men's Fitted Jeans, giving you an unparalleled wearing experience. With a modern slim fit and a 5-pocket design, these jeans are the key piece you need to create incredible looks, whether to go out with friends or for a casual event.",Fashion | Apparel,Perry Ellis Men's Fitted Jeans-466740,Perry Ellis Men's Fitted Jeans,Perry Ellis Men's Fitted Jeans,Perry Ellis Men's Fitted Jeans,W466740_1.jpg,W466740_1.jpg,W466740_1.jpg,W466740_1.jpg,"W466740_1.jpg,W466740_2.jpg,W466740_3.jpg,W466740_4.jpg,W466740_5.jpg","cost=3499.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
437527,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Gold Toe Men's Crew Socks 10 Pairs,1,3793.85,,,,You're favorite socks now in a sustainable fabrication. 10 pairs of men's crew socks in soft sustainable cotton is always a perfect fit. One Size.,Fashion | Apparel,Gold Toe Men's Crew Socks 10 Pairs-437527,Gold Toe Men's Crew Socks 10 Pairs,Gold Toe Men's Crew Socks 10 Pairs,Gold Toe Men's Crew Socks 10 Pairs,W437527_1.jpg,W437527_1.jpg,W437527_1.jpg,W437527_1.jpg,"W437527_1.jpg,W437527_2.jpg,W437527_3.jpg,W437527_4.jpg,W437527_5.jpg,W437527_6.jpg","cost=3299.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
378776,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Biobags #4 Brown Bag 300 Units,1,1712.35,,,,Biobags #4 Brown Bag 300 Units,Home,Biobags #4 Brown Bag 300 Units-378776,Biobags #4 Brown Bag 300 Units,Biobags #4 Brown Bag 300 Units,Biobags #4 Brown Bag 300 Units,W378776_1.jpg,W378776_1.jpg,W378776_1.jpg,W378776_1.jpg,W378776_1.jpg,"cost=1489.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
462098,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Skechers Girls' Socks 8 Pairs,1,1838.85,,,,"These short girsl' socks are ankle-high and perfect for sports or everyday wear. They feature ventilation mesh, upper arch and toe cap reinforcement, plus double seams on the upper edge and a soft, pressure-free fabric.",Fashion | Apparel,Skechers Girls' Socks 8 Pairs-462098,Skechers Girls' Socks 8 Pairs,Skechers Girls' Socks 8 Pairs,Skechers Girls' Socks 8 Pairs,W462098_1.jpg,W462098_1.jpg,W462098_1.jpg,W462098_1.jpg,"W462098_1.jpg,W462098_2.jpg,W462098_3.jpg,W462098_4.jpg,W462098_5.jpg,W462098_6.jpg","cost=1599.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
462094,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Skechers Boys' Socks 8 Pairs,1,1838.85,,,,"These short boys' socks are ankle-high and perfect for sports or everyday wear. They feature ventilation mesh, upper arch and toe cap reinforcement, plus double seams on the upper edge and a soft, pressure-free fabric.",Fashion | Apparel,Skechers Boys' Socks 8 Pairs-462094,Skechers Boys' Socks 8 Pairs,Skechers Boys' Socks 8 Pairs,Skechers Boys' Socks 8 Pairs,W462094_1.jpg,W462094_1.jpg,W462094_1.jpg,W462094_1.jpg,"W462094_1.jpg,W462094_2.jpg,W462094_3.jpg,W462094_4.jpg,W462094_5.jpg,W462094_6.jpg","cost=1599.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
463818,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Suko Jeans Women's White Pants,1,3448.85,,,,"Show off your figure with these comfortable Suko Jeans pants, featuring a fitted waist, 2 back and 3 front pockets, front zipper and bud closure plus a tubed style that adjusts to your legs and accentuates your curves, perfect to combine with a casual shirt, a sweater or a cute blouse.",Fashion | Apparel,Suko Jeans Women's White Pants-463818,Suko Jeans Women's White Pants,Suko Jeans Women's White Pants,Suko Jeans Women's White Pants,W463818_1.jpg,W463818_1.jpg,W463818_1.jpg,W463818_1.jpg,"W463818_1.jpg,W463818_2.jpg,W463818_3.jpg,W463818_4.jpg,W463818_5.jpg,W463818_6.jpg","cost=2999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
454619,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Selection Pajamas for Boy 3 Pieces,1,2643.85,,,,"The ideal set to rest at night, this child pajamas is composed of a high neck short-sleeved shirt with buttons, a round neck shirt and shorts with elastic waist. You can wear it complete in cold weather or use some of the pieces in warmer environments.",Fashion | Apparel,Selection Pajamas for Boy 3 Pieces-454619,Selection Pajamas for Boy 3 Pieces,Selection Pajamas for Boy 3 Pieces,Selection Pajamas for Boy 3 Pieces,W454619_1.jpg,W454619_1.jpg,W454619_1.jpg,W454619_1.jpg,"W454619_1.jpg,W454619_2.jpg,W454619_3.jpg,W454619_4.jpg,W454619_5.jpg","cost=2299.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
463415,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Bloomfruit Silicone Utensils Set 5 Pieces,1,2298.85,,,,"Prepare your recipes in style and comfort with Bloomfruit's 5-Piece Silicone Utensils Set! Their great elasticity with stainless steel interior makes them flexible and durable. Made with friendly materials and high resistance to high temperatures. Includes spatula, turner, slotted spoon, spoon and ladle.",Home,Bloomfruit Silicone Utensils Set 5 Pieces-463415,Bloomfruit Silicone Utensils Set 5 Pieces,Bloomfruit Silicone Utensils Set 5 Pieces,Bloomfruit Silicone Utensils Set 5 Pieces,W463415_1.jpg,W463415_1.jpg,W463415_1.jpg,W463415_1.jpg,"W463415_1.jpg,W463415_2.jpg,W463415_3.jpg,W463415_4.jpg,W463415_5.jpg,W463415_6.jpg","cost=1999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
390092,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",KeepCool Reusable Shopping Bag 3 Units,1,1378.85,,,,"Use this Stamps-design reusable bag for a greener planet. It is ideal for grocery shopping, travel, and outdoor activities. Features a reinforced bottom, is strong and durable, and is easy to clean; the Click N' Stay system keeps the bag open.",Home,KeepCool Reusable Shopping Bag 3 Units-390092,KeepCool Reusable Shopping Bag 3 Units,KeepCool Reusable Shopping Bag 3 Units,KeepCool Reusable Shopping Bag 3 Units,W390092_1.jpg,W390092_1.jpg,W390092_1.jpg,W390092_1.jpg,"W390092_1.jpg,W390092_2.jpg,W390092_3.jpg,W390092_4.jpg,W390092_5.jpg","cost=1199.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
